source,target,type,weight
713134002,797971200,Directed,1
713134002,371736833,Directed,1
713134002,849339692,Directed,1
713134002,3248658911,Directed,1
713134002,2940722500,Directed,1
713134002,630367566,Directed,1
713134002,169122143,Directed,1
713134002,47148388,Directed,1
713134002,2163310968,Directed,1
713134002,1524419966,Directed,1
713134002,1686757266,Directed,1
713134002,4124637371,Directed,1
713134002,1308602820,Directed,1
713134002,443551180,Directed,1
713134002,75919854,Directed,1
713134002,501944828,Directed,1
105292643,288246284,Directed,1
105292643,1031704176,Directed,1
105292643,237300872,Directed,1
105292643,2297687756,Directed,1
105292643,106086098,Directed,1
105292643,290650341,Directed,1
105292643,371736833,Directed,1
105292643,344992558,Directed,1
105292643,169122143,Directed,1
105292643,227821453,Directed,1
105292643,250912657,Directed,1
602954596,782277126468825089,Directed,1
602954596,32660008,Directed,1
602954596,2747566647,Directed,1
602954596,4249561767,Directed,1
602954596,737056442,Directed,1
602954596,106086098,Directed,1
602954596,533536556,Directed,1
602954596,250912657,Directed,1
602954596,138098169,Directed,1
80641348,335553215,Directed,1
80641348,452944514,Directed,1
80641348,106086098,Directed,1
80641348,75919854,Directed,1
378465126,231187264,Directed,1
378465126,1524419966,Directed,1
378465126,551174114,Directed,1
378465126,75919854,Directed,1
120099687,2422623238,Directed,1
120099687,237300872,Directed,1
120099687,195830419,Directed,1
120099687,621285612,Directed,1
120099687,598187305,Directed,1
120099687,2394728189,Directed,1
120099687,1524419966,Directed,1
120099687,551174114,Directed,1
120099687,75919854,Directed,1
1013674856,32660008,Directed,1
1013674856,946886773,Directed,1
1013674856,335553215,Directed,1
1013674856,452944514,Directed,1
1013674856,4249561767,Directed,1
1013674856,574221482,Directed,1
1013674856,106086098,Directed,1
1013674856,322233579,Directed,1
1013674856,411064560,Directed,1
1013674856,764021907171663872,Directed,1
1013674856,231187264,Directed,1
1013674856,2723185474,Directed,1
1013674856,47148388,Directed,1
1013674856,2163310968,Directed,1
1013674856,2717217147,Directed,1
1013674856,1524419966,Directed,1
1013674856,1092215178,Directed,1
1013674856,175334832,Directed,1
1013674856,4124637371,Directed,1
1013674856,345944506,Directed,1
1013674856,796800012122521600,Directed,1
1013674856,3193917928,Directed,1
1013674856,75919854,Directed,1
1013674856,2690340858,Directed,1
1013674856,501944828,Directed,1
350224188,237300872,Directed,1
350224188,106086098,Directed,1
350224188,621285612,Directed,1
350224188,3108464907,Directed,1
350224188,533536556,Directed,1
350224188,344992558,Directed,1
350224188,2163310968,Directed,1
350224188,2304802170,Directed,1
350224188,1524419966,Directed,1
350224188,250912657,Directed,1
350224188,4124637371,Directed,1
350224188,75919854,Directed,1
900078444,32660008,Directed,1
900078444,831804464,Directed,1
900078444,592007767,Directed,1
900078444,1040695459,Directed,1
900078444,625979067,Directed,1
900078444,106086098,Directed,1
900078444,621285612,Directed,1
900078444,181709561,Directed,1
900078444,344992558,Directed,1
900078444,169122143,Directed,1
900078444,626328552,Directed,1
900078444,2163310968,Directed,1
900078444,1524419966,Directed,1
900078444,1543913862,Directed,1
900078444,636429203,Directed,1
900078444,903639980,Directed,1
900078444,1558004148,Directed,1
900078444,345944506,Directed,1
900078444,1339439076,Directed,1
900078444,75919854,Directed,1
900078444,2289439224,Directed,1
2847233849,782277126468825089,Directed,1
2847233849,461280342,Directed,1
2847233849,2422623238,Directed,1
2847233849,401477209,Directed,1
2847233849,592007767,Directed,1
2847233849,345310824,Directed,1
2847233849,237300872,Directed,1
2847233849,195830419,Directed,1
2847233849,574221482,Directed,1
2847233849,737056442,Directed,1
2847233849,625979067,Directed,1
2847233849,344161473,Directed,1
2847233849,236918471,Directed,1
2847233849,106086098,Directed,1
2847233849,475746939,Directed,1
2847233849,322233579,Directed,1
2847233849,2394728189,Directed,1
2847233849,4759048456,Directed,1
2847233849,774339360,Directed,1
2847233849,533536556,Directed,1
2847233849,2566158898,Directed,1
2847233849,344992558,Directed,1
2847233849,3248658911,Directed,1
2847233849,350224188,Directed,1
2847233849,795078984,Directed,1
2847233849,2163310968,Directed,1
2847233849,2304802170,Directed,1
2847233849,1543913862,Directed,1
2847233849,926535049,Directed,1
2847233849,1092215178,Directed,1
2847233849,636429203,Directed,1
2847233849,903639980,Directed,1
2847233849,175334832,Directed,1
2847233849,4124637371,Directed,1
2847233849,1339439076,Directed,1
2847233849,75919854,Directed,1
2847233849,2289439224,Directed,1
2847233849,138098169,Directed,1
2847233849,2690340858,Directed,1
2847233849,501944828,Directed,1
224727919,32660008,Directed,1
224727919,106086098,Directed,1
224727919,797971200,Directed,1
224727919,2723185474,Directed,1
224727919,47148388,Directed,1
224727919,2163310968,Directed,1
224727919,1524419966,Directed,1
224727919,1092215178,Directed,1
224727919,175334832,Directed,1
224727919,4124637371,Directed,1
224727919,3193917928,Directed,1
224727919,75919854,Directed,1
2984559473,2422623238,Directed,1
2984559473,288246284,Directed,1
2984559473,2333848675,Directed,1
2984559473,335553215,Directed,1
2984559473,237300872,Directed,1
2984559473,1941673615,Directed,1
2984559473,195830419,Directed,1
2984559473,106086098,Directed,1
2984559473,290650341,Directed,1
2984559473,621285612,Directed,1
2984559473,2163310968,Directed,1
2984559473,1524419966,Directed,1
2984559473,175334832,Directed,1
2984559473,551174114,Directed,1
2984559473,75919854,Directed,1
2984559473,138098169,Directed,1
265839474,2740742208,Directed,1
265839474,592007767,Directed,1
265839474,237300872,Directed,1
265839474,106086098,Directed,1
265839474,598187305,Directed,1
265839474,2394728189,Directed,1
265839474,1004909329,Directed,1
265839474,795078984,Directed,1
265839474,707938812916330496,Directed,1
265839474,626328552,Directed,1
265839474,2163310968,Directed,1
265839474,1524419966,Directed,1
265839474,4124637371,Directed,1
265839474,798600121,Directed,1
265839474,1339439076,Directed,1
265839474,75919854,Directed,1
265839474,2289439224,Directed,1
265839474,2811544063,Directed,1
380163113,797971200,Directed,1
380163113,231187264,Directed,1
380163113,630367566,Directed,1
380163113,1524419966,Directed,1
195842934,32660008,Directed,1
195842934,533536556,Directed,1
195842934,3248658911,Directed,1
195842934,2940722500,Directed,1
195842934,532567918,Directed,1
195842934,108036479,Directed,1
195842934,551174114,Directed,1
195842934,3193917928,Directed,1
195842934,75919854,Directed,1
173968248,782277126468825089,Directed,1
173968248,237300872,Directed,1
173968248,737056442,Directed,1
173968248,106086098,Directed,1
173968248,322233579,Directed,1
173968248,533536556,Directed,1
173968248,3248658911,Directed,1
173968248,2163310968,Directed,1
173968248,926535049,Directed,1
173968248,4124637371,Directed,1
173968248,38666681,Directed,1
4117422969,32660008,Directed,1
4117422969,1536995378,Directed,1
4117422969,946886773,Directed,1
4117422969,106086098,Directed,1
4117422969,411064560,Directed,1
4117422969,797971200,Directed,1
4117422969,2940722500,Directed,1
4117422969,2545544532,Directed,1
4117422969,47148388,Directed,1
4117422969,4124637371,Directed,1
1366517948,461280342,Directed,1
1366517948,67318883,Directed,1
1366517948,1031704176,Directed,1
1366517948,621285612,Directed,1
1366517948,344992558,Directed,1
1366517948,1524419966,Directed,1
1366517948,1686757266,Directed,1
1366517948,75919854,Directed,1
2884819836,2333848675,Directed,1
2884819836,335553215,Directed,1
2884819836,452944514,Directed,1
2884819836,80641348,Directed,1
2884819836,75919854,Directed,1
139000702,67318883,Directed,1
139000702,797971200,Directed,1
139000702,630367566,Directed,1
139000702,75919854,Directed,1
2170553215,533536556,Directed,1
2170553215,350224188,Directed,1
2170553215,630367566,Directed,1
4415560576,106086098,Directed,1
4415560576,533536556,Directed,1
4415560576,2940722500,Directed,1
2631025131,345310824,Directed,1
2631025131,237300872,Directed,1
2631025131,1040695459,Directed,1
2631025131,106086098,Directed,1
2631025131,621285612,Directed,1
2631025131,344992558,Directed,1
2631025131,2940722500,Directed,1
2631025131,2163310968,Directed,1
2631025131,4124637371,Directed,1
2220215172,533536556,Directed,1
2220215172,350224188,Directed,1
2220215172,2717217147,Directed,1
2220215172,75919854,Directed,1
2357005462,186600007,Directed,1
2357005462,106086098,Directed,1
2357005462,1363013874,Directed,1
2357005462,14398836,Directed,1
2357005462,4124637371,Directed,1
2357005462,14668733,Directed,1
2357005462,443551180,Directed,1
2357005462,501944828,Directed,1
697562296059588608,729769684883615744,Directed,1
697562296059588608,344161473,Directed,1
697562296059588608,106086098,Directed,1
697562296059588608,411064560,Directed,1
697562296059588608,1925093647,Directed,1
697562296059588608,707938812916330496,Directed,1
697562296059588608,1686757266,Directed,1
697562296059588608,175334832,Directed,1
697562296059588608,4124637371,Directed,1
697562296059588608,14668733,Directed,1
697562296059588608,34406866,Directed,1
697562296059588608,236443603,Directed,1
697562296059588608,75919854,Directed,1
4221705095,425096207,Directed,1
4221705095,452944514,Directed,1
4221705095,1941673615,Directed,1
4221705095,1040695459,Directed,1
4221705095,246973630,Directed,1
4221705095,106086098,Directed,1
4221705095,1363013874,Directed,1
4221705095,2304802170,Directed,1
4221705095,1524419966,Directed,1
4221705095,175334832,Directed,1
4221705095,551174114,Directed,1
4221705095,501944828,Directed,1
230724488,233548506,Directed,1
230724488,797971200,Directed,1
230724488,1524419966,Directed,1
230724488,75919854,Directed,1
1432587146,67318883,Directed,1
1432587146,231187264,Directed,1
1432587146,1524419966,Directed,1
1907000203,797971200,Directed,1
1907000203,231187264,Directed,1
1907000203,75919854,Directed,1
3503304856,67318883,Directed,1
3503304856,946886773,Directed,1
3503304856,452944514,Directed,1
3503304856,106086098,Directed,1
3503304856,797971200,Directed,1
3503304856,175334832,Directed,1
3503304856,4124637371,Directed,1
3503304856,551174114,Directed,1
3503304856,75919854,Directed,1
199590802,1031704176,Directed,1
199590802,237300872,Directed,1
199590802,106086098,Directed,1
199590802,621285612,Directed,1
199590802,371736833,Directed,1
199590802,344992558,Directed,1
199590802,3248658911,Directed,1
199590802,231187264,Directed,1
199590802,1524419966,Directed,1
199590802,926535049,Directed,1
199590802,227821453,Directed,1
199590802,551174114,Directed,1
199590802,75919854,Directed,1
199590802,501944828,Directed,1
636429203,2422623238,Directed,1
636429203,2740742208,Directed,1
636429203,114288729,Directed,1
636429203,53332060,Directed,1
636429203,237300872,Directed,1
636429203,195830419,Directed,1
636429203,737056442,Directed,1
636429203,2297687756,Directed,1
636429203,106086098,Directed,1
636429203,701362882429263872,Directed,1
636429203,849339692,Directed,1
636429203,774339360,Directed,1
636429203,3248658911,Directed,1
636429203,169122143,Directed,1
636429203,1543913862,Directed,1
636429203,926535049,Directed,1
636429203,4124637371,Directed,1
475505557,67318883,Directed,1
475505557,946886773,Directed,1
475505557,106086098,Directed,1
475505557,797971200,Directed,1
475505557,630367566,Directed,1
475505557,175334832,Directed,1
475505557,4124637371,Directed,1
475505557,75919854,Directed,1
475505557,501944828,Directed,1
4289110935,946886773,Directed,1
4289110935,237300872,Directed,1
4289110935,106086098,Directed,1
4289110935,533536556,Directed,1
4289110935,1524419966,Directed,1
4289110935,4124637371,Directed,1
225197210,1536995378,Directed,1
225197210,106086098,Directed,1
225197210,797971200,Directed,1
225197210,231187264,Directed,1
225197210,630367566,Directed,1
225197210,1524419966,Directed,1
225197210,75919854,Directed,1
900508574,2422623238,Directed,1
900508574,401477209,Directed,1
900508574,195830419,Directed,1
900508574,106086098,Directed,1
900508574,797971200,Directed,1
900508574,2163310968,Directed,1
900508574,1524419966,Directed,1
900508574,4124637371,Directed,1
900508574,1308602820,Directed,1
900508574,4893140956,Directed,1
900508574,551174114,Directed,1
900508574,75919854,Directed,1
900508574,501944828,Directed,1
76592033,2747566647,Directed,1
76592033,237300872,Directed,1
76592033,2297687756,Directed,1
76592033,621285612,Directed,1
76592033,169122143,Directed,1
76592033,926535049,Directed,1
76592033,75919854,Directed,1
4819139739,67318883,Directed,1
4819139739,797971200,Directed,1
4819139739,231187264,Directed,1
4819139739,630367566,Directed,1
4819139739,38666681,Directed,1
4819139739,551174114,Directed,1
4819139739,75919854,Directed,1
807697646102212609,782277126468825089,Directed,1
807697646102212609,32660008,Directed,1
807697646102212609,4249561767,Directed,1
807697646102212609,106086098,Directed,1
807697646102212609,2723185474,Directed,1
807697646102212609,2940722500,Directed,1
807697646102212609,47148388,Directed,1
807697646102212609,2163310968,Directed,1
807697646102212609,1092215178,Directed,1
807697646102212609,175334832,Directed,1
807697646102212609,4124637371,Directed,1
807697646102212609,75919854,Directed,1
2301141925,831804464,Directed,1
2301141925,106086098,Directed,1
2301141925,322233579,Directed,1
2301141925,598187305,Directed,1
2301141925,797971200,Directed,1
2301141925,2785386766,Directed,1
2301141925,533536556,Directed,1
2301141925,630367566,Directed,1
2301141925,551174114,Directed,1
2301141925,75919854,Directed,1
186196902,2422623238,Directed,1
186196902,2333848675,Directed,1
186196902,335553215,Directed,1
186196902,195830419,Directed,1
186196902,106086098,Directed,1
186196902,411064560,Directed,1
186196902,797971200,Directed,1
186196902,630367566,Directed,1
186196902,4124637371,Directed,1
186196902,551174114,Directed,1
186196902,75919854,Directed,1
791665500,697562296059588608,Directed,1
791665500,32660008,Directed,1
791665500,831804464,Directed,1
791665500,53332060,Directed,1
791665500,335553215,Directed,1
791665500,1941673615,Directed,1
791665500,246973630,Directed,1
791665500,106086098,Directed,1
791665500,797971200,Directed,1
791665500,533536556,Directed,1
791665500,3248658911,Directed,1
791665500,2163310968,Directed,1
791665500,175334832,Directed,1
791665500,75919854,Directed,1
791665500,501944828,Directed,1
2457882780,290650341,Directed,1
2457882780,3108464907,Directed,1
2457882780,2163310968,Directed,1
2457882780,75919854,Directed,1
520740660,475746939,Directed,1
520740660,350224188,Directed,1
520740660,3558853576,Directed,1
520740660,75919854,Directed,1
903639980,2422623238,Directed,1
903639980,4040881750,Directed,1
903639980,195830419,Directed,1
903639980,1040695459,Directed,1
903639980,246973630,Directed,1
903639980,236918471,Directed,1
903639980,106086098,Directed,1
903639980,290650341,Directed,1
903639980,181709561,Directed,1
903639980,3108464907,Directed,1
903639980,1004909329,Directed,1
903639980,774339360,Directed,1
903639980,3248658911,Directed,1
903639980,795078984,Directed,1
903639980,169122143,Directed,1
903639980,1524419966,Directed,1
903639980,1543913862,Directed,1
903639980,926535049,Directed,1
903639980,1558004148,Directed,1
903639980,798600121,Directed,1
903639980,1308602820,Directed,1
903639980,4893140956,Directed,1
903639980,75919854,Directed,1
849339692,461280342,Directed,1
849339692,2422623238,Directed,1
849339692,288246284,Directed,1
849339692,820685731450552322,Directed,1
849339692,2740742208,Directed,1
849339692,930518624,Directed,1
849339692,203065438,Directed,1
849339692,237300872,Directed,1
849339692,195830419,Directed,1
849339692,737056442,Directed,1
849339692,625979067,Directed,1
849339692,106086098,Directed,1
849339692,181709561,Directed,1
849339692,2394728189,Directed,1
849339692,2940722500,Directed,1
849339692,707938812916330496,Directed,1
849339692,626328552,Directed,1
849339692,636429203,Directed,1
849339692,1558004148,Directed,1
849339692,4124637371,Directed,1
849339692,14668733,Directed,1
849339692,1308602820,Directed,1
146994415,401477209,Directed,1
146994415,2163310968,Directed,1
146994415,227821453,Directed,1
146994415,75919854,Directed,1
2194811827,782277126468825089,Directed,1
2194811827,2747566647,Directed,1
2194811827,946886773,Directed,1
2194811827,4249561767,Directed,1
2194811827,737056442,Directed,1
2194811827,106086098,Directed,1
2194811827,2748923637,Directed,1
2194811827,2566158898,Directed,1
2194811827,2723185474,Directed,1
2194811827,2545544532,Directed,1
2194811827,2717217147,Directed,1
2194811827,1092215178,Directed,1
2194811827,175334832,Directed,1
2194811827,4124637371,Directed,1
2194811827,75919854,Directed,1
2194811827,2690340858,Directed,1
2153317302,32660008,Directed,1
2153317302,4249561767,Directed,1
2153317302,106086098,Directed,1
2153317302,1524419966,Directed,1
2153317302,4124637371,Directed,1
2153317302,3193917928,Directed,1
2153317302,75919854,Directed,1
3068335031,697562296059588608,Directed,1
3068335031,32660008,Directed,1
3068335031,1536995378,Directed,1
3068335031,2333848675,Directed,1
3068335031,106086098,Directed,1
3068335031,797971200,Directed,1
3068335031,533536556,Directed,1
3068335031,344992558,Directed,1
3068335031,3248658911,Directed,1
3068335031,707938812916330496,Directed,1
3068335031,47148388,Directed,1
3068335031,532567918,Directed,1
3068335031,14398836,Directed,1
3068335031,1524419966,Directed,1
3068335031,1686757266,Directed,1
3068335031,175334832,Directed,1
3068335031,38666681,Directed,1
3068335031,443551180,Directed,1
3068335031,75919854,Directed,1
798600121,2422623238,Directed,1
798600121,4040881750,Directed,1
798600121,114288729,Directed,1
798600121,946886773,Directed,1
798600121,195830419,Directed,1
798600121,1040695459,Directed,1
798600121,625979067,Directed,1
798600121,236918471,Directed,1
798600121,106086098,Directed,1
798600121,2394728189,Directed,1
798600121,1004909329,Directed,1
798600121,774339360,Directed,1
798600121,3248658911,Directed,1
798600121,2940722500,Directed,1
798600121,795078984,Directed,1
798600121,169122143,Directed,1
798600121,1524419966,Directed,1
798600121,1543913862,Directed,1
798600121,1686757266,Directed,1
798600121,903639980,Directed,1
798600121,443551180,Directed,1
798600121,4893140956,Directed,1
798600121,551174114,Directed,1
798600121,75919854,Directed,1
1520427962,67318883,Directed,1
1520427962,797971200,Directed,1
1520427962,630367566,Directed,1
1520427962,4124637371,Directed,1
1520427962,551174114,Directed,1
1520427962,75919854,Directed,1
150426555,114288729,Directed,1
150426555,53332060,Directed,1
150426555,2333848675,Directed,1
150426555,335553215,Directed,1
150426555,344161473,Directed,1
150426555,106086098,Directed,1
150426555,169122143,Directed,1
150426555,636429203,Directed,1
150426555,75919854,Directed,1
260931036,67318883,Directed,1
260931036,106086098,Directed,1
260931036,797971200,Directed,1
260931036,630367566,Directed,1
260931036,80641348,Directed,1
260931036,4124637371,Directed,1
260931036,551174114,Directed,1
260931036,75919854,Directed,1
260931036,501944828,Directed,1
249158589,401477209,Directed,1
249158589,53332060,Directed,1
249158589,2333848675,Directed,1
249158589,335553215,Directed,1
249158589,246973630,Directed,1
249158589,106086098,Directed,1
249158589,233548506,Directed,1
249158589,774339360,Directed,1
249158589,2940722500,Directed,1
249158589,532567918,Directed,1
249158589,1524419966,Directed,1
249158589,108036479,Directed,1
249158589,551174114,Directed,1
249158589,75919854,Directed,1
1941715902,592007767,Directed,1
1941715902,1543913862,Directed,1
1941715902,926535049,Directed,1
1941715902,2289439224,Directed,1
355445237,2422623238,Directed,1
355445237,114288729,Directed,1
355445237,53332060,Directed,1
355445237,946886773,Directed,1
355445237,195830419,Directed,1
355445237,344161473,Directed,1
355445237,106086098,Directed,1
355445237,701362882429263872,Directed,1
355445237,231187264,Directed,1
355445237,2304802170,Directed,1
355445237,1524419966,Directed,1
355445237,75919854,Directed,1
1572910016,237300872,Directed,1
1572910016,621285612,Directed,1
1572910016,1524419966,Directed,1
1572910016,75919854,Directed,1
153772652,946886773,Directed,1
153772652,551174114,Directed,1
153772652,75919854,Directed,1
3329017558,335553215,Directed,1
3329017558,4249561767,Directed,1
3329017558,106086098,Directed,1
3329017558,2748923637,Directed,1
3329017558,2394728189,Directed,1
3329017558,2785386766,Directed,1
3329017558,1004909329,Directed,1
3329017558,774339360,Directed,1
3329017558,533536556,Directed,1
3329017558,2566158898,Directed,1
3329017558,2723185474,Directed,1
3329017558,169122143,Directed,1
3329017558,1092215178,Directed,1
3329017558,175334832,Directed,1
3329017558,75919854,Directed,1
1861524420,833776048487677956,Directed,1
1861524420,32660008,Directed,1
1861524420,4249561767,Directed,1
1861524420,106086098,Directed,1
1861524420,2748923637,Directed,1
1861524420,797971200,Directed,1
1861524420,106853150,Directed,1
1861524420,2723185474,Directed,1
1861524420,169122143,Directed,1
1861524420,2717217147,Directed,1
1861524420,1524419966,Directed,1
1861524420,1092215178,Directed,1
1861524420,796800012122521600,Directed,1
1861524420,75919854,Directed,1
1861524420,2690340858,Directed,1
1861524420,501944828,Directed,1
512080374,237300872,Directed,1
512080374,737056442,Directed,1
512080374,625979067,Directed,1
512080374,106086098,Directed,1
512080374,621285612,Directed,1
512080374,181709561,Directed,1
512080374,344992558,Directed,1
512080374,1524419966,Directed,1
512080374,926535049,Directed,1
512080374,227821453,Directed,1
512080374,891177368,Directed,1
609301446,946886773,Directed,1
609301446,737056442,Directed,1
609301446,106086098,Directed,1
609301446,533536556,Directed,1
609301446,231187264,Directed,1
609301446,2940722500,Directed,1
609301446,1524419966,Directed,1
3558853576,704783919930068994,Directed,1
3558853576,237300872,Directed,1
3558853576,195830419,Directed,1
3558853576,764021907171663872,Directed,1
3558853576,1308602820,Directed,1
821611340,106086098,Directed,1
821611340,322233579,Directed,1
821611340,3248658911,Directed,1
821611340,926535049,Directed,1
741485515,2422623238,Directed,1
741485515,592007767,Directed,1
741485515,237300872,Directed,1
741485515,69729458,Directed,1
741485515,621285612,Directed,1
741485515,371736833,Directed,1
741485515,344992558,Directed,1
741485515,1524419966,Directed,1
741485515,75919854,Directed,1
741485515,2289439224,Directed,1
2478189516,2740742208,Directed,1
2478189516,114288729,Directed,1
2478189516,203065438,Directed,1
2478189516,621285612,Directed,1
2478189516,344992558,Directed,1
2478189516,636429203,Directed,1
2478189516,75919854,Directed,1
76061645,32660008,Directed,1
76061645,345310824,Directed,1
76061645,4249561767,Directed,1
76061645,106086098,Directed,1
76061645,797971200,Directed,1
76061645,533536556,Directed,1
76061645,1524419966,Directed,1
76061645,1092215178,Directed,1
76061645,75919854,Directed,1
321942480,697562296059588608,Directed,1
321942480,2422623238,Directed,1
321942480,288246284,Directed,1
321942480,203065438,Directed,1
321942480,237300872,Directed,1
321942480,1941673615,Directed,1
321942480,2297687756,Directed,1
321942480,1004909329,Directed,1
321942480,2163310968,Directed,1
321942480,636429203,Directed,1
321942480,175334832,Directed,1
321942480,138098169,Directed,1
1682661110,797971200,Directed,1
1682661110,231187264,Directed,1
1682661110,630367566,Directed,1
1682661110,75919854,Directed,1
79977426,797971200,Directed,1
79977426,231187264,Directed,1
79977426,630367566,Directed,1
79977426,1524419966,Directed,1
79977426,75919854,Directed,1
743245389701193730,237300872,Directed,1
743245389701193730,290650341,Directed,1
743245389701193730,2163310968,Directed,1
2300470687,2422623238,Directed,1
2300470687,288246284,Directed,1
2300470687,401477209,Directed,1
2300470687,2601258594,Directed,1
2300470687,345310824,Directed,1
2300470687,1031704176,Directed,1
2300470687,946886773,Directed,1
2300470687,452944514,Directed,1
2300470687,237300872,Directed,1
2300470687,1941673615,Directed,1
2300470687,195830419,Directed,1
2300470687,574221482,Directed,1
2300470687,344161473,Directed,1
2300470687,106086098,Directed,1
2300470687,621285612,Directed,1
2300470687,371736833,Directed,1
2300470687,849339692,Directed,1
2300470687,106853150,Directed,1
2300470687,533536556,Directed,1
2300470687,2566158898,Directed,1
2300470687,344992558,Directed,1
2300470687,1524419966,Directed,1
2300470687,755316620,Directed,1
2300470687,227821453,Directed,1
2300470687,903639980,Directed,1
2300470687,1308602820,Directed,1
2300470687,75919854,Directed,1
2300470687,2289439224,Directed,1
2300470687,2690340858,Directed,1
2300470687,501944828,Directed,1
2300470687,2811544063,Directed,1
2887332821,288246284,Directed,1
2887332821,930518624,Directed,1
2887332821,237300872,Directed,1
2887332821,533536556,Directed,1
874307065,106086098,Directed,1
874307065,1363013874,Directed,1
874307065,501944828,Directed,1
239430820,797971200,Directed,1
239430820,630367566,Directed,1
239430820,75919854,Directed,1
291603419,195830419,Directed,1
291603419,797971200,Directed,1
291603419,1524419966,Directed,1
291603419,4124637371,Directed,1
291603419,551174114,Directed,1
291603419,75919854,Directed,1
986846172,425096207,Directed,1
986846172,1536995378,Directed,1
986846172,186600007,Directed,1
986846172,237300872,Directed,1
986846172,1363013874,Directed,1
986846172,443551180,Directed,1
986846172,501944828,Directed,1
147643989,195830419,Directed,1
147643989,106086098,Directed,1
147643989,797971200,Directed,1
147643989,294753579,Directed,1
147643989,231187264,Directed,1
147643989,630367566,Directed,1
147643989,568107376,Directed,1
147643989,1524419966,Directed,1
147643989,755316620,Directed,1
147643989,1308602820,Directed,1
147643989,75919854,Directed,1
1421513695,461280342,Directed,1
1421513695,288246284,Directed,1
1421513695,2740742208,Directed,1
1421513695,930518624,Directed,1
1421513695,592007767,Directed,1
1421513695,203065438,Directed,1
1421513695,1031704176,Directed,1
1421513695,237300872,Directed,1
1421513695,195830419,Directed,1
1421513695,625979067,Directed,1
1421513695,106086098,Directed,1
1421513695,621285612,Directed,1
1421513695,598187305,Directed,1
1421513695,181709561,Directed,1
1421513695,2394728189,Directed,1
1421513695,371736833,Directed,1
1421513695,764021907171663872,Directed,1
1421513695,849339692,Directed,1
1421513695,344992558,Directed,1
1421513695,3248658911,Directed,1
1421513695,2940722500,Directed,1
1421513695,169122143,Directed,1
1421513695,626328552,Directed,1
1421513695,2163310968,Directed,1
1421513695,1524419966,Directed,1
1421513695,926535049,Directed,1
1421513695,1686757266,Directed,1
1421513695,891177368,Directed,1
1421513695,75919854,Directed,1
1421513695,2289439224,Directed,1
1421513695,501944828,Directed,1
1544049488,67318883,Directed,1
1544049488,106086098,Directed,1
1544049488,797971200,Directed,1
1544049488,231187264,Directed,1
1544049488,630367566,Directed,1
1544049488,1524419966,Directed,1
1544049488,4124637371,Directed,1
1544049488,551174114,Directed,1
1544049488,75919854,Directed,1
578175970,2422623238,Directed,1
578175970,288246284,Directed,1
578175970,2747566647,Directed,1
578175970,592007767,Directed,1
578175970,237300872,Directed,1
578175970,106086098,Directed,1
578175970,475746939,Directed,1
578175970,533536556,Directed,1
578175970,344992558,Directed,1
578175970,2163310968,Directed,1
578175970,2304802170,Directed,1
578175970,926535049,Directed,1
578175970,250912657,Directed,1
578175970,891177368,Directed,1
578175970,175334832,Directed,1
134228963,797971200,Directed,1
134228963,3108464907,Directed,1
134228963,2163310968,Directed,1
2832663525,2422623238,Directed,1
2832663525,288246284,Directed,1
2832663525,4040881750,Directed,1
2832663525,1031704176,Directed,1
2832663525,335553215,Directed,1
2832663525,237300872,Directed,1
2832663525,195830419,Directed,1
2832663525,1040695459,Directed,1
2832663525,475746939,Directed,1
2832663525,621285612,Directed,1
2832663525,294753579,Directed,1
2832663525,344992558,Directed,1
2832663525,3248658911,Directed,1
2832663525,2163310968,Directed,1
2832663525,250912657,Directed,1
2832663525,903639980,Directed,1
2832663525,1308602820,Directed,1
2832663525,3558853576,Directed,1
2832663525,4893140956,Directed,1
965098470,32660008,Directed,1
965098470,2333848675,Directed,1
965098470,946886773,Directed,1
965098470,335553215,Directed,1
965098470,106086098,Directed,1
965098470,294753579,Directed,1
965098470,533536556,Directed,1
965098470,2163310968,Directed,1
965098470,1686757266,Directed,1
965098470,4124637371,Directed,1
965098470,75919854,Directed,1
965098470,501944828,Directed,1
626328552,704783919930068994,Directed,1
626328552,288246284,Directed,1
626328552,831804464,Directed,1
626328552,106086098,Directed,1
626328552,181709561,Directed,1
626328552,533536556,Directed,1
626328552,3248658911,Directed,1
626328552,231187264,Directed,1
626328552,796800012122521600,Directed,1
626328552,2289439224,Directed,1
3314633705,425096207,Directed,1
3314633705,1536995378,Directed,1
3314633705,67318883,Directed,1
3314633705,737056442,Directed,1
3314633705,344161473,Directed,1
3314633705,236918471,Directed,1
3314633705,106086098,Directed,1
3314633705,797971200,Directed,1
3314633705,849339692,Directed,1
3314633705,1925093647,Directed,1
3314633705,986846172,Directed,1
3314633705,533536556,Directed,1
3314633705,350224188,Directed,1
3314633705,231187264,Directed,1
3314633705,2940722500,Directed,1
3314633705,630367566,Directed,1
3314633705,47148388,Directed,1
3314633705,1543913862,Directed,1
3314633705,1308602820,Directed,1
3314633705,443551180,Directed,1
3314633705,551174114,Directed,1
3314633705,75919854,Directed,1
3314633705,501944828,Directed,1
2361054253,1536995378,Directed,1
2361054253,930518624,Directed,1
2361054253,114288729,Directed,1
2361054253,203065438,Directed,1
2361054253,335553215,Directed,1
2361054253,1941673615,Directed,1
2361054253,737056442,Directed,1
2361054253,246973630,Directed,1
2361054253,236918471,Directed,1
2361054253,106086098,Directed,1
2361054253,233548506,Directed,1
