,id,label
994,286150122,tonoglumustafa
995,1559354052,SosyolojiDukkan
996,756236811190624257,BengisuAkkurt
997,450041329,kuche_rindan
998,980555250,profdralikose
999,485187061,zeynep_erdim
1000,166501878,haykallmuhammad
1001,366259660,baskasi
1002,138098169,fzfz53
1003,112127482,hasipayanoglu
1004,499134312,matricariamilla
1005,2735257085,sehir14
1006,2506425854,h_suheyl
1007,147643989,oluradionun
1008,950487481,fatialtug
1009,604555179,harun5334
1010,710179715630415872,malcolmiye
1011,295374344,UsamErdogan
1012,4221705095,GuneriSare
1013,194475532,uguryunus
1014,358513546,Mevlanaidris
1015,408694701,avcioral
1016,795861734,Ahmetaydiiin
1017,572962323,mdaliaydin
1018,753045012,sehirgezikulubu
1019,579186200,ofmoriste
1020,339695130,OmerFatsa
1021,236735997,omerfarukunver
1022,2207630876,sehiryesilay
1023,1927253594,zehratula
1024,747725150313975808,htcugurist
1025,1327480351,Fissalalsharef
1026,2573575712,mhkrgz
1027,525620770,NilsuKYN
1028,1537318436,mfatihaysan
1029,544401603,nzheozyzicioglu
1030,2897104817,IHalilUcer
1031,313996551,mmubarekkaya
1032,193285676,HalukDortluoglu
1033,357885485,ahmdbll
1034,3305221678,AladagSaid
1035,337762227,RanaKurt
1036,294508085,eylulco
1037,234536504,hburakeyupoglu
1038,574670382,mahmutsami12
1039,1120394810,silatrkn
1040,299687484,dideesu
1041,243820223,nihanyapar
1042,29963838,emrahakbas
1043,3032305215,eliffbanu
1044,347545099,cozumsirkesi
1045,798358514,esad_ergen
1046,3171538498,suhedaaricii
1047,3627550275,IDatSEHIR
1048,3319434207,gulnihalli
1049,3014388931,ozgulgeles
1050,3354686691,merken34
1051,2670023370,dino_baggiooo
1052,3068335031,ibrahimcansu_
1053,4067866083,filizkayann
1054,1067853644,busraholmes
1055,701642323,Zarella92
1056,2785386766,bubirisaret
1057,4040881750,SevdeKurt
1058,3089751640,sehiranemo
1059,401477209,maliustun
1060,2482994778,SEHIRGENCTEMA
1061,293114127,risusku
1062,476704348,hulyakdz
1063,510408293,aybukeyazici
1064,930518624,34DRU94
1065,2601258594,EfekanBenlier
1066,2936039355,moikinda
1067,1637772900,gulsahmican
1068,73677414,yasarogluelif
1069,51799654,aczvefakr
1070,332420128,Beyza_nuur
1071,345310824,sulerumeysae
1072,118382186,slnzrl
1073,113606251,ayylakogrenci
1074,201899628,abbilidi
1075,527765077,mrvebayram
1076,249158589,AzraSancak
1077,1031704176,mfurkanyavuz
1078,773205608,behramkoca
1079,83149717,zfeyza
1080,2788562244,DKose__
1081,4003163765,abdkaraarslan
1082,348429942,anatolianirfan
1083,1487032254,melis_hafez
1084,787747044542779392,SehirDreamers
1085,426075771,Mertmengu
1086,300328573,Jaharrad
1087,1890451032,mskdmrbsr
1088,595592832,nedtahir
1089,42415009,reyyanmunire
1090,351030914,seyma353
1091,182552527,zulalucisik
1092,147631382,eminilbeyli
1093,842316724854771712,abdullahbahci1
1094,2645310060,MDodurgali
1095,135235210,osmnbyrk
1096,3399343756,altunbekk
1097,835830667,o_salha
1098,1941673615,farukozcetin
1099,156550800,eucak
1100,350340754,arsub_b
1101,485735472,handeesezgin
1102,318074516,Falsemansfalse
1103,393416341,semssami
1104,184174428,Lazzyto
1105,1308253814,ayca_cu
1106,1055878812,orjinalinsan_
1107,150038810,kirkolesi
1108,3701546655,zencidervis
1109,332400285,nihansusinmez
1110,837980784,mnsaylik
1111,701401897245265921,alev_erkilet
1112,609301446,SehirHUKUK
1113,2212521638,goygoyhukuk
1114,969748081,mselimkarsli
1115,434269864,husalptekin
1116,168113833,ebrausta
1117,458720938,AytekinBusra
1118,771811198065147904,maydemir1001
1119,1525337772,istmcc
1120,1095891277,_hepyek
1121,100936989,mazharbagli
1122,35673776,fdemirci
1123,451448801,senaadonmezz
1124,2498989746,kinlikleri
1125,2697289282,kidlion093
1126,737484470,CanHamza
1127,959891401,OsamaSeyam92
1128,1351385810,sadecekisi
1129,737056442,SehirKonsey
1130,625979067,tunakocaman
1131,4091594428,sehiricebreaker
1132,142751421,Melodia_B
1133,1599743678,sehirtto
1134,400393919,yigit_bozkurt
1135,267830560,Leyla_Ipekci
1136,704783919930068994,eyisen
1137,1429714891,kamilardaelif
1138,812623556,klmynr
1139,884801221,muratsenturke
1140,589767046,Jllykss
1141,236918471,zeynpylmaz
1142,701870028,KlcDlara
1143,2978878071,sehirkedileri
1144,35561164,turgayogur
1145,434756198,terraincognitae
1146,1039307658,esoruc
1147,84291279,ibrahimizgi
1148,106086098,SehirUniversite
1149,2914473683,yinemizeze
1150,160554708,sosyolock
1151,162408150,hatemete
1152,608435927,Altuntasefe
1153,4470027556,muratkucukvar
1154,1442895878,ahmetabdallah
1155,148682703,serraaltay
1156,179648220,bilalhorasan
1157,625463005,sehirsosyal
1158,2821526922,reyta_akdeniz
1159,3121293605,sadadergisi
1160,1475948256,AhmetOztemz
1161,434755297,HusniyeKoc
1162,495928885,emintopkaraoglu
1163,1373523684,sehirdiplomasi
1164,552969957,busrasafak
1165,165158631,CuneytAykac
1166,363605738,YldzRamazanolu
1167,238049003,kdrtemiz
1168,3437093842,ebrugun3s
1169,107720716,mr_kaks1
1170,2149482223,dmrserra
1171,143240944,salihadiyaman
1172,362217201,kivircik1adam
1173,83574184,idrismahfi
1174,2885172979,AliBaveer
1175,367738612,emrekayaci2
1176,2748923637,rabiaozkn06
1177,1682661110,r4biaplatform
1178,827657976,islamsozler
1179,100751034,drkerem
1180,454821536,esrapulcu
1181,49446652,hizcarpizaman
1182,2394728189,ibrahimutlu38
1183,858015257335353348,SehirDragos
1184,74378769,efmertesacker
1185,2147765888,_Biladerler
1186,205614850,ensonhaber
1187,294753579,enes_avar
1188,1251319556,ayhankucuk61
1189,1483462405,Firattalha
1190,713416117826543616,ofkocum
1191,2738202241,Academia_ISU
1192,190011144,ozgurcelaleddin
1193,380853548,fatmakoktas
1194,786513674,nihashilas
1195,277010187,Bahaksit
1196,487674498,abbassem
1197,34389603,EmsalAtes
1198,323999505,DilaraDemir3
1199,382246675,EnsSvmli
1200,2742136598,lazamani
1201,2676772631,kutluerilhan
1202,128812330,ashurehatun
1203,228337100,S_Begenjov
1204,100857629,HazalTurhan
1205,205707038,MYasirOkumus
1206,2625877637,elifdolapcioglu
1207,176553499,hanneballi
1208,86978338,GokhanBicici
1209,586809124,SudeBeyaz_
1210,715280934648590336,Directoroyun
1211,931667750,ozdincmehmet
1212,404819932,safkanafkan
1213,1588838137,hatice_sozeri
1214,533536556,peyamicelikcan
1215,334192431,uhuzak
1216,2734040880,SehirSBE
1217,118351394,wendtist
1218,258387764,dikkenar
1219,4249483061,qbitclub
1220,1665093331,AAkkoyunn
1221,3344488073,sehirunisikayet
1222,1413069108,zry_kr
1223,346107707,Aysegulpayci
1224,350224188,AhmetSToprak
1225,2860492605,sehiriletisim
1226,944226110,sumeyrayerinde
1227,111458726,tzachint
1228,762975238002966528,Korkut__Fatih
1229,329625372,belizeee
1230,575399756,BelksKlkaya
1231,1241358306,DmrSmyy
1232,370663247,knhac
1233,859017317300281344,ZeyNefEmre
1234,824812699,AtaseverYasemin
1235,331489061,UlugBaha
1236,1606712652,hasan_karasu
1237,2521229284,istnbulsehrunii
1238,460496731,EmreMetinin
1239,347250524,elifdevelii
1240,409306973,aysenurkoc5
1241,2832663525,ozturkji
1242,226939842,ZeynepIlkkursun
1243,1439373968,KerimPlstr
1244,151050084,furkancakmak
1245,308737893,eeslems
1246,4128068103,zzahidec
1247,3527159657,mim_mfd
1248,827603639401328640,iamemrekaraman
1249,4227159915,RanaGulnihal
1250,824302600724025345,NursenaOzcan
1251,970776210,sehrifotograf
1252,532567918,Simurger
1253,152366397,halitbekiroglu
1254,783413028851163136,reyyanaynur
1255,3092670321,welfaredist
1256,300277618,Mustafa_Dmry
1257,341132947,MiranCetiner
1258,104851317,ugrmtc
1259,2177060726,alperilealper
1260,3314633705,Halimalbakkor
1261,351008632,Afurkanakbulut
1262,899516281,Yabkanes
1263,3407099770,birbakinya
1264,804636474973057024,sabvambuco
1265,195112828,birgariparaf
1266,1577398141,odmanasli
1267,470908799,krmbzds
1268,181172854,nincinsan
1269,1449047360,yusufkahyaa
1270,3124877187,olafaybk
1271,1653144812,fatihayt3kin
1272,248426373,salimyavuz
1273,699661667861458944,2el1firca
1274,291028871,ayhanbilgen
1275,900078444,stlkahve6
1276,1015222154,yunuzo
1277,755316620,hortumcuzk
1278,227821453,cinarkerem
1279,1666838509,ZaferQassami
1280,250912657,OuzhanErdem
1281,1686757266,mr_karabag
1282,707144378477912064,AdaletZemini
1283,2401795988,umitcizre
1284,80641348,Baksakal
1285,329154853,ustkatsakini
1286,60913563,itaatsiz
1287,755893888251027456,zeeynepp__
1288,552038301,bananbnbn
1289,2198097822,safsatta
1290,368914335,TheAfrasiyab
1291,2447159280,arkakapak
1292,2790340516,esadunal
1293,740670272106311680,soceylul
1294,244652359,Zaaaino
1295,73543596,gnageeb
1296,451366829,izakyol
1297,795546530845442048,hilsehir
1298,173850952,Aysegulmek
1299,423210930,YTahaSagir
1300,334139315,Cengizbeyza
1301,174415744,sehiredebiyat
1302,1622001590,burcinbakrci
1303,253616057,ahmet_ademoglu
1304,720863163,awesomephysicst
1305,44990397,ozgegenc
1306,289576860,sifanurhacer
1307,198965185,gkhngol
1308,62416799,tahaun
1309,2765596071,ebu_sehr
1310,2360133031,sehircayhane
1311,1543913862,sumeyyearisoy
1312,2875840455,ergul_aysenur
1313,111450444,MelihTalu
1314,357042122,unveresra
1315,133878521,Yahyayacoob
1316,2458484684,SehirCC
1317,204943693,sen_a_nur
1318,2880853718,sehirmgtclub
1319,782277126468825089,Sumeyra_Ozturk_
1320,637089746,abdulaziztalha
1321,236443603,muhammed_hasan
1322,1040273364,davettoplulugu
1323,3307936077,FigenIlke
1324,94963364,mucahitbilici
1325,735043266589102080,hayallervarya
1326,1153697755,msamilonder
1327,4893140956,sofistiiike
1328,2868721708,vlldn
1329,494161044,SehirGonullusu
1330,2413007525,nurbikhasta
1331,736366560,SelimDemirkynk
1332,4289755472,EDmlpnr
1333,551174114,SefureDO
1334,2418408443,GulKabadayi
1335,1339439076,yunusdemir1453
1336,153894885,alimuratyel
1337,788652538425929728,byazmaci
1338,1397903335,goksukeserbi
1339,346548903,tugbabayraktaro
1340,337116246,kulupkulturel
1341,151606317,gaziigiray
1342,81516526,onurguzey
1343,703741984058515456,rumeysagecer
1344,2964744178,RatebAltal
1345,3212255231,atsekc
1346,3373001237,sehomanya
1347,1516691448,YalcinArmagn
1348,2690340858,dilsizdilci
1349,464232443,EkmekciFaruk
1350,44912636,urbanhobbit
1351,2956361386,Ayaaldakkak
1352,54145022,balikgoz
1353,108118015,gulaykaplan
