,id,label,politics,art,society,charity,interest
0,778452598814670848,alicankanoglu,0,0,0,0,n/a
1,798186610583928833,sehir_edebiyat,0.08333333333333333,0.14583333333333334,0.625,0.14583333333333334,society
2,834093116655337474,handetuzlakoglu,0,0,0,0,n/a
3,708454222375821315,safakmhmt,0,0,0,0,n/a
4,828020555802607620,furkanemer43,0.21739130434782608,0.17391304347826086,0.21739130434782608,0.391304347826087,charity
5,1006485510,psikologvari,0,0,0,0,n/a
6,715927347338280961,n/a,0,0,0,0,n/a
7,3018620940,Beyanor,0.22033898305084745,0.1694915254237288,0.384180790960452,0.22598870056497175,society
8,843867033414615042,rkahrmn,0,0,0,0,n/a
9,2976628755,SivilSehirli,0,0,0,0,n/a
10,769993053763502084,zeynephepi,0.09615384615384616,0.2692307692307692,0.3269230769230769,0.3076923076923077,society
11,367968322,DemirlerinYavuz,0.22641509433962265,0.18238993710691823,0.34591194968553457,0.24528301886792453,society
12,191668292,necmettinndogan,0.31097560975609756,0.1402439024390244,0.3597560975609756,0.18902439024390244,society
13,228188235,philobuny,0.18681318681318682,0.2032967032967033,0.38461538461538464,0.22527472527472528,society
14,415088724,sabankardas,0.5,0.10638297872340426,0.1595744680851064,0.23404255319148937,politics
15,375464021,ahmet_ors,0.31443298969072164,0.14432989690721648,0.2268041237113402,0.31443298969072164,politics
16,747725150313975808,htcugurist,0.1568627450980392,0.19607843137254902,0.27450980392156865,0.37254901960784315,charity
17,97001574,Marmaraaa,0.16022099447513813,0.143646408839779,0.3867403314917127,0.30939226519337015,society
18,334815338,Donoughtella,0.15517241379310345,0.19540229885057472,0.41379310344827586,0.23563218390804597,society
19,256163951,usamedegirmenci,0,0,0,0,n/a
20,1666891914,SehirClubs,0.11917098445595854,0.2694300518134715,0.3316062176165803,0.27979274611398963,society
21,165159065,ozhanneslihan,0,0,0,0,n/a
22,1040695459,bvuslatcelik,0.2388888888888889,0.17777777777777778,0.34444444444444444,0.2388888888888889,society
23,173768868,zepaltinbas,0.20786516853932585,0.2640449438202247,0.34269662921348315,0.1853932584269663,society
24,939057318,mhmmtmz,0.2805755395683453,0.14388489208633093,0.302158273381295,0.2733812949640288,society
25,103194791,ssuheyl,0.19230769230769232,0.19230769230769232,0.46153846153846156,0.15384615384615385,society
26,3093872810,zeynepkoyuncu_,0,0,0,0,n/a
27,410788018,di__rapunzel,0,0,0,0,n/a
28,143966390,glcnavsar,0.2631578947368421,0.15263157894736842,0.3526315789473684,0.23157894736842105,society
29,3093536956,burakincecik,0.20606060606060606,0.2,0.3212121212121212,0.2727272727272727,society
30,165404867,sosyalbilimler,0.07853403141361257,0.06806282722513089,0.7382198952879581,0.11518324607329843,society
31,1570496725,BabaOnurbaba02,0.20270270270270271,0.10810810810810811,0.25675675675675674,0.43243243243243246,charity
32,1903865407,TSAorgtr,0.02631578947368421,0.7052631578947368,0.23157894736842105,0.03684210526315789,art
33,2381971674,sehirKIZILAY,0.07547169811320754,0.1069182389937107,0.18867924528301888,0.6289308176100629,charity
34,304611571,burhanduran,0.5350877192982456,0.10526315789473684,0.16666666666666666,0.19298245614035087,politics
35,3296272632,NurOzyayla,0.18354430379746836,0.10126582278481013,0.25949367088607594,0.45569620253164556,charity
36,4217413882,sehirgundemi,0.12280701754385964,0.17543859649122806,0.543859649122807,0.15789473684210525,society
37,2151530748,turanmeryemm,0,0,0,0,n/a
38,2910994685,kulturistan,0.09947643979057591,0.23036649214659685,0.47643979057591623,0.193717277486911,society
39,813777150,mefuslu,0.1443850267379679,0.18716577540106952,0.45989304812834225,0.20855614973262032,society
40,371736833,farukagrali,0.0,1.0,0.0,0.0,art
41,2814837002,diaspora_turk,0.1218274111675127,0.1116751269035533,0.43147208121827413,0.3350253807106599,society
42,2785386766,bubirisaret,0.09770114942528736,0.4540229885057471,0.28735632183908044,0.16091954022988506,art
43,23200022,cetinkoc,0.1968503937007874,0.06299212598425197,0.29133858267716534,0.44881889763779526,charity
44,65478936,dunyabizim,0.21608040201005024,0.1407035175879397,0.3969849246231156,0.24623115577889448,society
45,1637425436,enesogIu,0.20634920634920634,0.13756613756613756,0.4126984126984127,0.24338624338624337,society
46,329154853,ustkatsakini,0.16753926701570682,0.193717277486911,0.4397905759162304,0.19895287958115182,society
47,766804268,mutlutarih,0,0,0,0,n/a
48,300425517,Hsyn_Uynk,0.19576719576719576,0.21164021164021163,0.26455026455026454,0.328042328042328,charity
49,1979040049,Sehir_Law,0.2158273381294964,0.19424460431654678,0.48201438848920863,0.1079136690647482,society
50,35575178,ihsanelhan,0.05555555555555555,0.5555555555555556,0.1111111111111111,0.2777777777777778,art
51,363307336,FeyyazDerinoglu,0.19337016574585636,0.23204419889502761,0.30386740331491713,0.27071823204419887,society
52,715280934648590336,Directoroyun,0.03225806451612903,0.1935483870967742,0.16129032258064516,0.6129032258064516,charity
53,1056448844,smyyakgul,0,0,0,0,n/a
54,804561234,sfsckesc,0,0,0,0,n/a
55,146874707,Haluket,0.18857142857142858,0.16,0.4,0.25142857142857145,society
56,2440118616,Nocryletstry,0.2647058823529412,0.13529411764705881,0.32941176470588235,0.27058823529411763,society
57,391905628,serhatnasiroglu,0.1,0.10526315789473684,0.33157894736842103,0.4631578947368421,charity
58,4590125417,beyzanurkocak_,0.0,0.0,1.0,0.0,society
59,144294255,m_emreaydin,0,0,0,0,n/a
60,568107376,zuhalnurbanu,0.12162162162162163,0.25675675675675674,0.2972972972972973,0.32432432432432434,charity
61,72873862,gulsumkavuncu,0.1693548387096774,0.20161290322580644,0.3870967741935484,0.24193548387096775,society
62,2163310968,aeser_,0.19148936170212766,0.18085106382978725,0.34574468085106386,0.28191489361702127,society
63,2973671801,universiteprog,0.11428571428571428,0.05714285714285714,0.5142857142857142,0.3142857142857143,society
64,108036479,ilkebu,0.13,0.2,0.38,0.29,society
65,4211573121,Twltter56480961,0,0,0,0,n/a
66,589767046,Jllykss,0.2682926829268293,0.1951219512195122,0.35365853658536583,0.18292682926829268,society
67,322617735,yensaroglu,0.4020618556701031,0.020618556701030927,0.24742268041237114,0.32989690721649484,politics
68,1092215178,rbcebeci,0.13471502590673576,0.12435233160621761,0.32124352331606215,0.41968911917098445,charity
69,1944863119,at_abisi,0.18435754189944134,0.11731843575418995,0.40782122905027934,0.2905027932960894,society
70,396075411,MohsawThe,0.12857142857142856,0.14285714285714285,0.3142857142857143,0.4142857142857143,charity
71,721732010,saruhanoguzhan,0.14893617021276595,0.2393617021276596,0.3829787234042553,0.22872340425531915,society
72,1247289775,MurekkepDusunce,0.11728395061728394,0.19753086419753085,0.4382716049382716,0.24691358024691357,society
73,1558004148,DumbDuckkk,0.14285714285714285,0.1360544217687075,0.4013605442176871,0.3197278911564626,society
74,38666681,ensargul,0.2549019607843137,0.14705882352941177,0.28431372549019607,0.3137254901960784,charity
75,500949442,opsesiff,0.1813186813186813,0.21978021978021978,0.34615384615384615,0.25274725274725274,society
76,1092444624,amnaalellam,0.6666666666666666,0.0,0.3333333333333333,0.0,politics
77,34406866,sharno3,0.0,1.0,0.0,0.0,art
78,533176790,frkntemiz,0.06666666666666667,0.13333333333333333,0.4666666666666667,0.3333333333333333,society
79,344801756,mcs1597,0.39080459770114945,0.040229885057471264,0.19540229885057472,0.3735632183908046,politics
80,2835718624,EnesEtlik,0,0,0,0,n/a
81,3084853732,OzSehirP,0.3157894736842105,0.2631578947368421,0.3157894736842105,0.10526315789473684,politics
82,2286877436,hsnasdfghj,0.18699186991869918,0.2926829268292683,0.2764227642276423,0.24390243902439024,art
83,2631025131,mervecban,0.2,0.2222222222222222,0.3611111111111111,0.21666666666666667,society
84,405717491,akyollahmet,0.21164021164021163,0.13756613756613756,0.3439153439153439,0.30687830687830686,society
85,434455035,NoliUla,0.17391304347826086,0.16847826086956522,0.43478260869565216,0.22282608695652173,society
86,765969991825063936,kplnabdullahh,0.0,0.0,0.0,1.0,charity
87,145351169,SerdarSanlier,0.2760416666666667,0.109375,0.20833333333333334,0.40625,charity
88,113954902,ebrukayaalp,0.1888111888111888,0.13286713286713286,0.4405594405594406,0.23776223776223776,society
89,847741204204634112,SehirCycling,0,0,0,0,n/a
90,2301764107,zenubya_,0.09941520467836257,0.0935672514619883,0.2982456140350877,0.5087719298245614,charity
91,546365970,halemek,0.12849162011173185,0.2346368715083799,0.441340782122905,0.19553072625698323,society
92,2862924310,ArtanKubra,0,0,0,0,n/a
93,383820312,cumartesiannesi,0,0,0,0,n/a
94,215802410,abo_bery,0.0,0.0,0.5,0.5,charity
95,378536512,muhittinEozkan,0.10526315789473684,0.4868421052631579,0.2894736842105263,0.11842105263157894,art
96,714326600,iphilocalist,0,0,0,0,n/a
97,50086475,kardelen62,0.23863636363636365,0.11931818181818182,0.30113636363636365,0.3409090909090909,charity
98,3359228500,ayehalhali,0,0,0,0,n/a
99,3603817048,gaziiseker,0,0,0,0,n/a
100,49947231,TahirAbbas_,0,0,0,0,n/a
